Time_s,Ax_ms2,Ay_ms2,Az_ms2
35.233,1.763,-5.036,10.397
35.244,1.733,-5.492,10.575
35.255,1.301,-6.321,10.679
35.266,1.0,-7.019,10.547
35.277,1.021,-6.673,10.221
35.288,0.433,-6.197,9.537
35.299,0.167,-7.244,8.827
35.31,0.197,-6.849,8.859
35.321,0.139,-6.119,8.6
35.332,-0.213,-6.329,8.393
35.343,-0.403,-7.14,8.122
35.354,-0.4,-7.877,8.105
35.365,-0.287,-8.151,8.404
35.376,-0.102,-7.681,8.717
35.387,0.01,-6.376,8.698
35.398,0.012,-6.239,8.603
35.409,0.09,-6.011,8.469
35.42,0.117,-6.039,8.335
35.431,-0.192,-6.471,7.802
35.442,-0.521,-7.199,7.349
35.454,-0.779,-7.489,7.135
35.465,-0.991,-7.16,6.559
35.476,-0.79,-6.808,6.179
35.487,-0.375,-6.382,6.65
35.498,-0.048,-5.925,6.966
35.509,-0.024,-5.875,7.487
35.52,0.068,-5.564,7.854
35.531,-0.171,-5.341,7.97
35.542,-0.062,-5.631,7.677
35.553,-0.779,-6.564,6.985
35.564,-0.697,-6.458,6.676
35.575,-0.963,-6.275,6.6
35.586,-1.256,-6.154,6.384
35.597,-1.145,-6.802,6.297
35.608,-0.104,-7.276,6.305
35.619,-0.415,-6.929,6.191
35.63,-0.332,-7.461,6.298
35.641,-1.255,-6.146,6.198
35.652,-0.881,-7.303,5.691
35.663,-0.771,-7.276,5.622
35.674,-0.86,-7.164,5.428
35.685,-0.945,-7.52,5.429
35.696,-0.862,-8.051,5.166
35.707,-0.866,-7.948,5.026
35.718,-0.718,-8.609,5.153
35.729,-0.703,-8.85,5.135
35.74,-0.432,-8.649,5.183
35.751,-0.403,-8.536,5.23
35.762,-0.701,-8.487,5.128
35.773,-0.599,-8.564,5.224
35.784,-0.552,-8.297,5.435
35.795,-0.581,-7.69,5.366
35.806,-0.658,-7.501,5.427
35.817,-0.911,-7.942,5.564
35.828,-0.787,-7.868,5.34
35.84,-0.334,-7.259,5.552
35.851,-0.214,-6.39,5.787
35.862,-0.495,-6.434,5.748
35.873,-0.559,-7.193,5.702
35.884,-0.618,-7.322,5.869
35.895,-0.794,-6.759,5.747
35.906,-1.641,-7.076,5.779
35.917,-0.779,-7.354,5.922
35.928,0.335,-6.151,6.05
35.939,0.04,-5.648,7.019
35.95,-0.333,-5.587,7.287
35.961,-0.782,-5.953,7.028
35.972,-0.769,-6.019,6.57
35.983,-0.886,-5.852,6.682
35.994,-0.667,-5.962,7.424
36.005,-0.878,-6.158,7.385
36.016,-0.828,-6.199,7.57
36.027,-0.174,-5.72,7.615
36.038,-0.44,-5.87,7.952
36.049,-0.336,-6.375,8.219
36.06,-0.353,-6.945,8.502
36.071,-0.164,-7.792,8.801
36.082,0.024,-7.86,8.919
36.093,-0.143,-7.855,8.895
36.104,-0.151,-7.843,8.649
36.115,-0.219,-8.644,8.745
36.126,-0.214,-8.925,8.849
36.137,-0.239,-8.588,8.818
36.148,-0.338,-7.967,8.711
36.159,-0.38,-7.554,8.382
36.17,-0.139,-7.581,8.457
36.181,-0.137,-7.348,8.48
36.192,-0.539,-7.384,8.281
36.203,-0.957,-7.078,7.939
36.214,-1.122,-6.853,7.581
36.226,-1.192,-7.0,7.44
36.237,-0.996,-7.42,7.598
36.248,-0.714,-7.371,7.801
36.259,-0.395,-6.839,8.002
36.27,-0.35,-6.27,7.98
36.281,-0.903,-6.568,7.785
36.292,-1.164,-6.685,7.663
36.303,-1.077,-6.142,7.052
36.314,-1.308,-6.226,6.454
36.325,-1.396,-7.01,6.258
36.336,-1.367,-7.429,6.293
36.347,-1.068,-7.342,6.081
36.358,-0.948,-7.668,6.409
36.369,-0.644,-7.433,6.327
36.38,-0.112,-7.145,6.884
36.391,-0.099,-6.814,7.26
36.402,-0.246,-6.969,7.289
36.413,-1.359,-7.557,6.666
36.424,-1.111,-7.703,6.107
36.435,-0.409,-7.085,5.799
36.446,-0.329,-6.65,5.818
36.457,-0.991,-6.571,5.903
36.468,-0.875,-6.97,5.848
36.479,-1.33,-7.225,6.114
36.49,-0.357,-7.312,5.999
36.501,-1.237,-7.467,6.109
36.512,-0.524,-7.557,6.176
36.523,-0.969,-7.42,5.787
36.534,-0.591,-7.041,5.485
36.545,-0.39,-7.185,5.469
36.556,-0.609,-7.576,5.457
36.567,-0.623,-8.452,5.585
36.578,-0.272,-8.606,5.717
36.589,-0.149,-7.724,5.701
36.6,-0.57,-7.594,5.708
36.612,-0.411,-7.999,5.802
36.623,-0.29,-7.674,5.877
36.634,-0.136,-7.526,6.086
36.645,0.031,-6.841,6.467
36.656,-0.48,-6.533,6.618
36.667,-0.0,-6.211,6.817
36.678,0.003,-5.365,6.661
36.689,-0.472,-5.232,6.897
36.7,-0.331,-5.616,6.872
36.711,-0.356,-5.95,6.585
36.722,-0.266,-6.493,6.607
36.733,-0.58,-6.534,6.765
36.744,0.049,-6.709,6.269
36.755,-0.864,-6.158,6.691
36.766,-1.146,-6.633,6.857
36.777,-1.048,-6.81,6.808
36.788,-0.562,-6.684,6.892
36.799,-0.528,-6.56,7.734
36.81,-0.739,-7.246,7.464
36.821,-0.418,-7.682,7.29
36.832,-0.197,-7.03,7.864
36.843,-0.025,-6.806,7.775
36.854,-0.095,-6.636,7.961
36.865,-0.214,-6.801,8.183
36.876,-0.291,-7.261,8.052
36.887,-0.574,-7.523,7.608
36.898,-0.666,-7.154,7.313
36.909,-0.504,-6.436,7.038
36.92,-0.93,-5.589,7.068
36.931,-0.649,-7.245,6.764
36.942,-2.509,-7.87,6.545
36.953,0.62,-8.229,7.262
36.964,4.859,-6.597,7.855
36.975,-0.773,-6.88,7.672
36.987,-1.045,-7.366,7.503
36.998,-1.434,-7.438,7.182
37.009,-1.39,-6.182,7.186
37.02,-1.838,-4.971,7.698
37.031,-2.142,-5.077,8.104
37.042,-1.526,-5.118,8.129
37.053,-0.128,-7.454,7.674
37.064,1.319,-8.482,8.698
37.075,-0.423,-6.685,7.54
37.086,-2.586,-5.319,7.257
37.097,-2.294,-2.413,8.053
37.108,-6.525,-4.145,10.417
37.119,-2.965,-5.714,8.393
37.13,-1.597,-5.024,7.617
37.141,-1.436,-5.385,8.011
37.152,-1.16,-5.854,7.862
37.163,-0.777,-6.606,7.709
37.174,-1.041,-6.745,8.233
37.185,-1.338,-6.788,8.083
37.196,-1.799,-6.797,8.331
37.207,-2.365,-6.25,8.273
37.218,-2.005,-6.361,8.308
37.229,-2.238,-6.654,8.321
37.24,-2.668,-7.24,9.173
37.251,-2.193,-5.96,8.565
37.262,-2.322,-5.02,7.984
37.273,-0.365,-5.832,7.403
37.284,0.104,-5.906,7.361
37.295,0.411,-5.871,7.082
37.306,0.488,-4.883,6.826
37.317,-0.435,-4.222,7.107
37.328,-1.546,-4.459,7.156
37.339,-2.212,-4.996,7.465
37.35,-0.752,-10.267,8.057
37.361,-3.517,-4.76,7.723
37.373,-4.745,-5.022,8.431
37.384,-6.99,-3.669,9.993
37.395,0.457,-1.941,4.938
37.406,-10.485,-6.855,11.022
37.417,-2.496,-4.729,7.231
37.428,-2.426,-4.626,7.12
37.439,-5.009,-6.41,7.292
37.45,-2.635,-5.073,7.334
37.461,-3.467,-5.422,8.097
37.472,-3.87,-6.094,7.88
37.483,-4.547,-5.863,7.663
37.494,-4.27,-4.975,7.664
37.505,-6.753,-6.121,9.024
37.516,-3.072,-6.087,6.685
37.527,-4.104,-5.806,6.573
37.538,-5.085,-6.88,7.171
37.549,-5.011,-5.773,7.281
37.56,-4.677,-4.961,6.654
37.571,-4.858,-5.685,7.286
37.582,-4.418,-5.311,7.277
37.593,-3.864,-5.436,7.066
37.604,-3.248,-5.119,7.026
37.615,-3.383,-4.812,7.124
37.626,-2.833,-5.388,7.6
37.637,-2.049,-5.068,7.353
37.648,-1.644,-4.769,7.138
37.659,0.095,-5.639,7.769
37.67,-0.742,-4.97,8.024
37.681,-0.381,-4.518,7.976
37.692,-0.11,-4.566,8.096
37.703,0.409,-4.236,8.083
37.714,0.762,-4.48,7.971
37.725,0.626,-5.081,8.529
37.736,0.723,-5.127,8.64
37.747,0.9,-4.984,8.635
37.759,0.953,-5.154,8.695
37.77,0.78,-5.292,8.729
37.781,0.837,-5.412,8.779
37.792,0.691,-5.401,8.795
37.803,0.665,-5.561,8.792
37.814,0.716,-5.626,8.872
37.825,0.792,-5.749,8.95
37.836,0.81,-5.917,9.009
37.847,0.677,-5.804,8.959
37.858,0.728,-5.739,8.9
37.869,0.724,-5.719,8.944
37.88,0.806,-5.752,9.074
37.891,0.827,-5.599,9.185
37.902,0.816,-5.692,9.025
37.913,0.693,-5.792,9.255
37.924,0.645,-5.972,9.176
37.935,0.687,-6.106,9.198
37.946,0.775,-6.021,9.151
37.957,0.757,-5.958,9.086
37.968,0.649,-5.907,8.95
37.979,0.496,-5.836,8.898
37.99,0.553,-5.866,8.858
38.001,0.447,-5.929,8.835
38.012,0.219,-5.788,8.686
38.023,0.141,-6.015,8.868
38.034,0.128,-5.759,8.645
38.045,0.056,-5.482,8.547
38.056,0.127,-5.351,8.388
38.067,-0.261,-5.277,8.241
38.078,-0.594,-5.181,8.275
38.089,-0.773,-5.005,8.252
38.1,-0.722,-4.648,7.775
38.111,-0.997,-4.758,7.808
38.122,-1.127,-4.785,7.919
38.134,-0.992,-4.861,7.979
38.145,-1.088,-4.81,7.775
38.156,-1.362,-4.928,7.726
38.167,-1.874,-5.06,7.693
38.178,-2.011,-5.201,7.481
38.189,-1.917,-4.782,7.418
38.2,-1.735,-4.565,7.376
38.211,-2.059,-4.291,7.394
38.222,-2.275,-4.574,7.438
38.233,-2.508,-4.782,7.271
38.244,-2.853,-4.968,7.21
38.255,-3.095,-5.121,7.214
38.266,-3.081,-5.427,7.344
38.277,-3.126,-5.568,7.168
38.288,-3.215,-5.362,6.974
38.299,-3.354,-4.878,6.897
38.31,-3.393,-4.731,6.931
38.321,-3.584,-4.727,6.768
38.332,-3.657,-4.739,6.61
38.343,-3.811,-4.668,6.767
38.354,-4.326,-4.824,6.82
38.365,-4.614,-5.011,6.741
38.376,-4.986,-5.146,6.991
38.387,-5.318,-5.252,6.835
38.398,-5.531,-4.966,6.64
38.409,-5.728,-5.038,6.284
38.42,-5.79,-4.575,6.122
38.431,-5.897,-4.119,6.042
38.442,-6.196,-4.423,6.064
38.453,-6.461,-4.634,6.372
38.464,-6.685,-5.251,6.447
38.475,-7.086,-5.73,6.666
38.486,-7.189,-5.485,6.465
38.497,-7.035,-5.19,6.165
38.508,-7.041,-5.04,6.151
38.52,-6.999,-4.946,6.125
38.531,-6.855,-5.066,6.214
38.542,-6.898,-5.203,6.206
38.553,-6.942,-5.28,6.182
38.564,-6.782,-5.414,6.273
38.575,-6.54,-5.499,6.215
38.586,-6.273,-5.418,6.265
38.597,-5.684,-5.496,6.194
38.608,-5.598,-5.812,6.362
38.619,-5.179,-5.409,6.239
38.63,-4.831,-5.372,6.311
38.641,-4.707,-5.349,6.417
38.652,-4.42,-5.108,6.503
38.663,-4.355,-5.301,6.691
38.674,-4.308,-5.589,6.837
38.685,-4.001,-5.512,6.755
38.696,-3.892,-5.514,6.746
38.707,-3.867,-5.335,6.813
38.718,-3.46,-5.489,6.784
38.729,-3.257,-5.642,6.817
38.74,-3.097,-6.052,6.847
38.751,-3.11,-6.642,7.298
38.762,-3.146,-6.464,7.344
38.773,-2.999,-6.293,7.16
38.784,-3.002,-6.116,7.261
38.795,-2.986,-6.178,7.118
38.806,-2.613,-6.421,7.26
38.817,-2.357,-6.609,7.343
38.828,-2.05,-6.426,7.428
38.839,-1.946,-6.18,7.327
38.85,-1.829,-5.521,7.251
38.861,-1.616,-5.352,7.085
38.872,-0.685,-5.04,6.992
38.883,-0.504,-4.964,7.182
38.894,-0.557,-5.13,7.401
38.906,-0.688,-5.364,7.311
38.917,-0.838,-5.518,7.601
38.928,-1.215,-5.849,7.716
38.939,-1.341,-5.56,7.74
38.95,-1.022,-5.563,7.92
38.961,-1.235,-5.192,7.921
38.972,-1.286,-5.124,8.177
38.983,-1.556,-5.733,8.34
38.994,-2.122,-5.867,8.591
39.005,-2.355,-5.88,8.546
39.016,-2.322,-5.691,8.338
39.027,-2.235,-5.252,8.105
39.038,-2.633,-5.412,8.701
39.049,-2.678,-5.222,8.668
39.06,-2.816,-5.235,8.465
39.071,-2.958,-4.864,8.552
39.082,-3.269,-4.93,8.512
39.093,-3.297,-4.84,8.571
39.104,-3.613,-4.926,8.542
39.115,-3.761,-4.967,8.518
39.126,-3.741,-4.831,8.327
39.137,-3.798,-4.475,8.164
39.148,-4.066,-4.809,8.462
39.159,-4.122,-5.098,8.611
39.17,-3.86,-5.013,8.188
39.181,-3.484,-5.349,7.686
39.192,-3.631,-6.123,8.056
39.203,-2.842,-6.234,8.012
39.214,-3.365,-5.4,8.39
39.225,-2.354,-6.363,7.842
39.236,-2.995,-5.482,8.452
39.247,-2.647,-5.631,8.151
39.258,-2.405,-5.433,7.92
39.269,-2.039,-5.113,7.799
39.28,-2.168,-5.059,7.826
39.292,-2.02,-5.089,7.745
39.303,-2.134,-4.859,7.695
39.314,-1.992,-4.706,7.665
39.325,-2.041,-5.049,7.822
39.336,-2.054,-4.947,7.715
39.347,-2.193,-5.05,7.937
39.358,-1.76,-4.909,7.617
39.369,-1.881,-4.582,7.765
39.38,-1.737,-4.016,7.392
39.391,-1.742,-5.274,7.652
39.402,-1.967,-4.397,7.654
39.413,-2.009,-5.323,8.028
39.424,-1.84,-4.992,7.686
39.435,-1.68,-4.549,7.541
39.446,-1.559,-4.579,7.575
39.457,-1.464,-4.609,7.621
39.468,-1.185,-4.443,7.456
39.479,-1.196,-4.223,7.336
39.49,-1.257,-4.217,7.432
39.501,-1.341,-4.285,7.372
39.512,-1.452,-4.744,7.518
39.523,-1.477,-4.382,7.609
39.534,-1.842,-4.344,7.605
39.545,-2.789,-3.292,8.319
39.556,-3.898,-4.617,9.385
39.567,-9.45,1.644,10.226
39.578,-1.554,-4.957,8.784
39.589,-1.658,-5.079,8.895
39.6,-1.641,-4.909,9.104
39.611,-1.591,-5.143,9.125
39.622,-1.536,-4.984,8.925
39.633,-1.663,-5.113,8.668
39.644,-1.741,-4.754,8.687
39.655,-1.673,-4.871,8.598
39.667,-1.792,-4.879,8.602
39.678,-2.08,-4.612,8.449
39.689,-2.285,-3.85,8.367
39.7,-1.96,-3.921,8.211
39.711,-1.885,-4.102,8.312
39.722,-1.675,-4.586,8.198
39.733,-1.781,-4.7,8.407
39.744,-1.644,-5.154,8.368
39.755,-2.077,-4.623,8.323
39.766,-1.975,-4.911,8.34
39.777,-2.039,-4.816,8.404
39.788,-2.195,-4.8,8.501
39.799,-2.225,-4.885,8.603
39.81,-1.921,-5.495,8.679
39.821,-1.906,-5.297,8.542
39.832,-1.891,-4.855,8.227
39.843,-1.648,-5.539,8.404
39.854,-1.849,-5.44,8.52
39.865,-1.967,-4.924,8.278
39.876,-2.189,-4.987,8.507
39.887,-2.217,-4.647,8.41
39.898,-2.125,-4.774,8.438
39.909,-1.855,-4.714,8.229
39.92,-1.784,-4.944,8.279
39.931,-1.613,-4.942,8.271
39.942,-1.518,-4.849,8.211
39.953,-1.695,-4.886,8.305
39.964,-1.878,-4.819,8.436
39.975,-1.925,-4.63,8.518
39.986,-1.806,-4.198,8.431
39.997,-1.506,-3.794,8.119
40.008,-1.6,-4.109,8.121
40.019,-1.576,-4.526,8.14
40.03,-1.815,-5.043,8.476
40.041,-2.094,-4.332,8.342
40.053,-2.279,-3.198,7.887
40.064,-1.562,-5.792,8.366
40.075,-1.587,-5.737,8.376
40.086,-1.844,-5.911,8.528
40.097,-1.933,-5.511,8.522
40.108,-1.797,-5.229,8.471
40.119,-1.819,-4.521,8.345
40.13,-1.584,-4.343,8.391
40.141,-1.38,-4.581,8.456
40.152,-1.258,-4.983,8.424
40.163,-1.031,-5.095,8.473
40.174,-0.899,-5.071,8.483
40.185,-0.783,-5.231,8.596
40.196,-0.559,-5.218,8.48
40.207,-0.53,-5.014,8.388
40.218,-0.606,-4.709,8.343
40.229,-0.578,-4.76,8.619
40.24,-0.733,-4.545,8.484
40.251,-0.868,-4.668,8.438
40.262,-0.997,-4.478,8.443
40.273,-1.216,-4.697,8.693
40.284,-1.136,-4.665,8.548
40.295,-0.903,-4.448,8.492
40.306,-0.803,-4.589,8.499
40.317,-0.697,-4.634,8.53
40.328,-0.679,-4.756,8.606
40.339,-0.513,-4.725,8.366
40.35,-0.523,-5.113,8.38
40.361,-0.557,-5.17,8.45
40.372,-0.625,-5.124,8.412
40.383,-0.86,-5.042,8.372
40.394,-0.931,-5.08,8.524
40.405,-1.317,-4.839,8.517
40.416,-1.408,-4.601,8.483
40.427,-1.506,-4.455,8.314
40.439,-1.876,-4.518,8.371
40.45,-1.738,-5.162,8.476
40.461,-1.841,-5.449,8.511
40.472,-1.872,-5.741,8.558
40.483,-1.636,-5.822,8.282
40.494,-1.443,-5.736,8.344
40.505,-2.217,-3.163,7.983
40.516,-1.995,-4.463,8.39
40.527,-1.933,-5.023,8.532
40.538,-1.52,-4.511,8.085
40.549,-1.543,-4.029,8.094
40.56,-1.611,-3.851,8.127
40.571,-1.824,-4.369,8.428
40.582,-1.872,-4.72,8.56
40.593,-1.968,-4.994,8.519
40.604,-1.802,-4.887,8.213
40.615,-1.452,-4.892,8.156
40.626,-1.421,-4.958,8.285
40.637,-1.757,-4.862,8.31
40.648,-1.901,-4.607,8.184
40.659,-2.164,-4.818,8.418
40.67,-2.159,-4.613,8.392
40.681,-2.215,-4.917,8.353
40.692,-2.0,-4.881,8.278
40.703,-1.816,-5.321,8.511
40.714,-1.67,-5.424,8.288
40.725,-1.819,-4.863,8.236
40.736,-1.925,-5.352,8.577
40.747,-2.071,-5.485,8.675
40.758,-2.168,-4.943,8.668
40.769,-2.162,-4.875,8.472
40.78,-1.902,-4.721,8.44
40.791,-1.941,-4.919,8.486
40.802,-2.096,-4.696,8.34
40.813,-1.709,-5.138,8.393
40.825,-1.848,-4.6,8.334
40.836,-1.631,-4.458,8.384
40.847,-1.918,-4.207,8.361
40.858,-2.061,-3.894,8.23
40.869,-2.318,-3.842,8.4
40.88,-2.072,-4.611,8.566
40.891,-1.809,-4.82,8.551
40.902,-1.727,-4.868,8.503
40.913,-1.713,-4.765,8.693
40.924,-1.65,-5.168,8.76
40.935,-1.446,-4.945,8.968
40.946,-1.587,-5.095,9.07
40.957,-1.719,-4.959,9.118
40.968,-1.683,-5.102,8.985
40.979,-1.307,-4.887,8.864
40.99,-9.486,1.592,10.259
41.001,-3.927,-4.703,9.496
41.012,-2.707,-3.366,8.399
41.023,-1.696,-4.362,7.659
41.034,-1.489,-4.318,7.695
41.045,-1.443,-4.653,7.514
41.056,-1.279,-4.335,7.225
41.067,-1.185,-4.368,7.522
41.078,-1.274,-4.262,7.357
41.089,-1.168,-4.481,7.469
41.1,-1.495,-4.647,7.552
41.111,-1.62,-4.641,7.445
41.122,-1.682,-4.553,7.49
41.133,-1.842,-5.036,7.719
41.144,-1.98,-5.342,7.973
41.155,-1.917,-4.359,7.852
41.166,-1.694,-5.311,7.712
41.177,-1.762,-4.071,7.474
41.188,-1.945,-4.626,7.765
41.2,-1.774,-4.736,7.55
41.211,-2.129,-5.046,7.991
41.222,-2.01,-4.903,7.762
41.233,-2.067,-5.189,7.878
41.244,-1.967,-4.81,7.713
41.255,-2.08,-4.907,7.666
41.266,-2.005,-5.181,7.935
41.277,-2.184,-5.013,7.803
41.288,-1.967,-5.13,7.714
41.299,-2.344,-5.293,8.082
41.31,-2.71,-5.626,8.126
41.321,-2.986,-5.357,8.388
41.332,-2.323,-6.362,7.923
41.343,-3.386,-5.415,8.413
41.354,-2.803,-6.293,8.079
41.365,-3.5,-6.065,8.083
41.376,-3.439,-5.346,7.836
41.387,-3.904,-5.145,8.136
41.398,-4.147,-5.183,8.519
41.409,-3.975,-4.761,8.52
41.42,-3.724,-4.351,8.183
41.431,-3.773,-4.755,8.345
41.442,-3.671,-4.945,8.452
41.453,-3.693,-4.88,8.566
41.464,-3.423,-4.95,8.482
41.475,-3.285,-4.856,8.528
41.486,-2.951,-4.865,8.602
41.497,-2.833,-5.128,8.542
41.508,-2.655,-5.298,8.734
41.519,-2.652,-5.498,8.708
41.53,-2.268,-5.148,8.121
41.541,-2.362,-5.818,8.423
41.552,-2.436,-5.889,8.517
41.563,-2.145,-5.908,8.585
41.574,-1.646,-5.737,8.378
41.586,-1.293,-5.157,8.11
41.597,-1.012,-5.075,7.919
41.608,-1.026,-5.576,7.766
41.619,-1.327,-5.587,7.818
41.63,-1.167,-5.817,7.694
41.641,-0.867,-5.476,7.569
41.652,-0.542,-5.28,7.245
41.663,-0.653,-5.093,7.395
41.674,-0.451,-4.867,7.114
41.685,-0.712,-4.967,7.01
41.696,-1.584,-5.261,7.046
41.707,-1.86,-5.579,7.21
41.718,-1.948,-6.107,7.328
41.729,-2.021,-6.298,7.387
41.74,-2.312,-6.684,7.489
41.751,-2.607,-6.384,7.218
41.762,-2.96,-6.107,6.974
41.773,-3.061,-6.105,7.28
41.784,-3.091,-6.35,7.161
41.795,-3.113,-6.461,7.285
41.806,-3.142,-6.662,7.298
41.817,-3.106,-5.981,6.987
41.828,-3.302,-5.71,6.845
41.839,-3.455,-5.559,6.735
41.85,-3.789,-5.424,6.83
41.861,-3.915,-5.591,6.781
41.872,-4.091,-5.559,6.741
41.883,-4.363,-5.493,6.861
41.894,-4.349,-5.363,6.675
41.905,-4.414,-5.124,6.482
41.916,-4.657,-5.417,6.508
41.927,-4.79,-5.275,6.351
41.938,-5.189,-5.509,6.285
41.949,-5.621,-5.739,6.326
41.96,-5.679,-5.445,6.221
41.972,-6.274,-5.351,6.231
41.983,-6.506,-5.507,6.317
41.994,-6.9,-5.361,6.359
42.005,-6.932,-5.276,6.192
42.016,-6.883,-5.257,6.168
42.027,-6.92,-5.075,6.182
42.038,-7.007,-4.967,6.073
42.049,-7.054,-5.03,6.125
42.06,-7.045,-5.165,6.161
42.071,-7.187,-5.542,6.308
42.082,-7.134,-5.767,6.628
42.093,-6.704,-5.223,6.444
42.104,-6.389,-4.617,6.306
42.115,-6.172,-4.323,6.104
42.126,-5.903,-4.224,6.129
42.137,-5.91,-4.551,6.132
42.148,-5.735,-4.974,6.292
42.159,-5.551,-4.892,6.699
42.17,-5.442,-5.267,6.822
42.181,-4.959,-5.234,6.84
42.192,-4.716,-5.045,6.889
42.203,-4.367,-4.877,6.824
42.214,-3.772,-4.692,6.646
42.225,-3.624,-4.644,6.76
42.236,-3.559,-4.726,6.779
42.247,-3.468,-4.823,6.875
42.258,-3.299,-4.913,7.014
42.269,-3.177,-5.414,6.922
42.28,-3.116,-5.48,7.11
42.291,-3.02,-5.31,7.251
42.302,-3.122,-5.061,7.166
42.313,-2.802,-4.979,7.3
42.324,-2.473,-4.757,7.336
42.335,-2.351,-4.494,7.49
42.346,-2.072,-4.425,7.355
42.358,-1.779,-4.5,7.349
42.369,-1.942,-4.817,7.534
42.38,-1.964,-5.158,7.482
42.391,-1.773,-5.013,7.651
42.402,-1.385,-4.907,7.621
42.413,-1.124,-4.765,7.815
42.424,-0.921,-4.856,7.943
42.435,-1.124,-4.72,7.923
42.446,-1.028,-4.752,7.749
42.457,-0.722,-4.642,7.918
42.468,-0.769,-4.968,8.323
42.479,-0.674,-5.167,8.285
42.49,-0.37,-5.251,8.211
42.501,0.052,-5.391,8.359
42.512,0.179,-5.416,8.569
42.523,0.132,-5.733,8.748
42.534,0.2,-5.95,8.855
42.545,0.28,-5.792,8.81
42.556,0.245,-5.91,8.913
42.567,0.455,-5.873,8.916
42.578,0.654,-5.8,8.833
42.589,0.723,-5.944,8.93
42.6,0.777,-5.901,9.009
42.611,0.805,-6.082,9.108
42.622,0.593,-6.023,9.256
42.633,0.622,-5.933,9.236
42.644,0.671,-5.87,9.192
42.655,0.784,-5.642,9.046
42.666,0.764,-5.607,9.125
42.677,0.724,-5.74,9.146
42.688,0.853,-5.596,8.909
42.699,0.66,-5.706,8.99
42.71,0.678,-5.824,8.928
42.721,0.775,-5.915,8.957
42.733,0.799,-5.767,8.847
42.744,0.808,-5.543,8.859
42.755,0.595,-5.362,8.721
42.766,0.739,-5.387,8.765
42.777,0.765,-5.407,8.732
42.788,0.756,-5.201,8.647
42.799,1.059,-5.269,8.708
42.81,0.861,-5.019,8.624
42.821,0.67,-5.049,8.685
42.832,0.689,-5.008,8.543
42.843,0.798,-4.413,8.137
42.854,0.305,-4.364,8.145
42.865,0.001,-4.665,8.175
42.876,-0.317,-4.531,7.967
42.887,-0.728,-5.03,8.063
42.898,0.143,-5.614,7.849
42.909,-1.651,-4.824,7.198
42.92,-2.101,-5.004,7.33
42.931,-2.912,-5.461,7.555
42.942,-3.387,-5.0,7.165
42.953,-3.231,-5.125,6.959
42.964,-3.76,-5.38,7.051
42.975,-4.367,-5.408,7.25
42.986,-4.755,-5.663,7.316
42.997,-4.553,-5.009,6.504
43.008,-4.967,-5.852,7.231
43.019,-5.158,-6.871,6.995
43.03,-4.01,-5.795,6.5
43.041,-3.157,-5.972,6.634
43.052,-6.695,-6.073,9.033
43.063,-4.247,-4.832,7.598
43.074,-4.475,-5.932,7.695
43.085,-3.844,-6.156,7.852
43.096,-3.473,-5.341,8.127
43.107,-2.659,-5.19,7.245
43.119,-5.095,-6.358,7.281
43.13,-2.503,-4.647,7.134
43.141,-2.397,-4.719,7.203
43.152,-10.464,-6.849,10.974
43.163,0.435,-1.866,4.915
43.174,-6.987,-3.647,10.085
43.185,-4.722,-4.998,8.517
43.196,-3.522,-4.837,7.707
43.207,-0.677,-10.231,7.993
43.218,-2.194,-4.966,7.47
43.229,-1.47,-4.403,7.22
43.24,-0.452,-4.189,7.042
43.251,0.558,-5.018,6.954
43.262,0.485,-5.832,7.136
43.273,0.065,-5.897,7.29
43.284,-0.493,-5.788,7.368
43.295,-2.247,-5.05,8.062
43.306,-2.26,-6.116,8.59
43.317,-2.694,-7.279,9.075
43.328,-2.333,-6.586,8.377
43.339,-1.942,-6.344,8.29
43.35,-2.346,-6.193,8.324
43.361,-1.84,-6.742,8.466
43.372,-1.363,-6.637,8.056
43.383,-1.032,-6.792,8.293
43.394,-0.803,-6.519,7.69
43.405,-1.09,-5.794,7.896
43.416,-1.506,-5.322,8.033
43.427,-1.537,-5.006,7.692
43.438,-2.818,-5.791,8.409
43.449,-6.587,-4.291,10.449
43.46,-2.31,-2.36,7.984
43.471,-2.602,-5.351,7.215
43.482,-0.38,-6.741,7.467
43.493,1.372,-8.493,8.827
43.505,-0.182,-7.403,7.654
43.516,-1.552,-5.033,8.275
43.527,-2.103,-5.043,8.125
43.538,-1.764,-4.882,7.694
43.549,-1.402,-6.188,7.206
43.56,-1.345,-7.403,7.225
43.571,-1.012,-7.447,7.552
43.582,-0.808,-6.904,7.595
43.593,4.865,-6.656,7.853
43.604,0.574,-8.254,7.21
43.615,-2.414,-7.913,6.582
43.626,-0.702,-7.271,6.851
43.637,-1.039,-5.76,7.035
43.648,-0.472,-6.405,7.068
43.659,-0.683,-7.185,7.351
43.67,-0.594,-7.525,7.597
43.681,-0.31,-7.405,7.966
43.692,-0.158,-6.77,8.142
43.703,-0.041,-6.639,8.003
43.714,0.117,-6.792,7.778
43.725,-0.322,-6.928,7.875
43.736,-0.474,-7.7,7.315
43.747,-0.913,-7.194,7.434
43.758,-0.46,-6.565,7.678
43.769,-0.431,-6.813,6.839
43.78,-1.08,-6.824,6.903
43.791,-1.195,-6.618,6.906
43.802,-0.87,-6.14,6.686
43.813,-0.115,-6.684,6.19
43.824,-0.526,-6.467,6.851
43.835,-0.212,-6.386,6.715
43.846,-0.36,-5.937,6.584
